
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/BarRenderer.java,org.jfree.chart.renderer.category,BarRenderer,1307
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryStepRenderer.java,org.jfree.chart.renderer.category,CategoryStepRenderer,359
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/LayeredBarRenderer.java,org.jfree.chart.renderer.category,LayeredBarRenderer,474
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/StandardBarPainter.java,org.jfree.chart.renderer.category,StandardBarPainter,218
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryItemRendererState.java,org.jfree.chart.renderer.category,CategoryItemRendererState,205
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/GroupedStackedBarRenderer.java,org.jfree.chart.renderer.category,GroupedStackedBarRenderer,358
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/CategoryItemRenderer.java,org.jfree.chart.renderer.category,CategoryItemRenderer,1598
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/AreaRenderer.java,org.jfree.chart.renderer.category,AreaRenderer,332
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/GradientBarPainter.java,org.jfree.chart.renderer.category,GradientBarPainter,373
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java,org.jfree.chart.renderer.category,AbstractCategoryItemRenderer,1667
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/StatisticalLineAndShapeRenderer.java,org.jfree.chart.renderer.category,StatisticalLineAndShapeRenderer,463
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/ScatterRenderer.java,org.jfree.chart.renderer.category,ScatterRenderer,582
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/package-info.java,org.jfree.chart.renderer.category,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/renderer/category/IntervalBarRenderer.java,org.jfree.chart.renderer.category,IntervalBarRenderer,245
